,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.619,-0.272,-0.51,-0.026,-0.058,0.476,-0.567,-0.144,-0.282
AAPL,-0.619,0.0,0.369,0.472,0.33,-0.073,-0.056,0.686,0.064,0.655
AMD,-0.272,0.369,0.0,0.747,-0.276,0.729,0.241,0.788,0.838,0.399
AMZN,-0.51,0.472,0.747,0.0,-0.094,0.506,-0.09,0.789,0.734,0.342
GOOGL,-0.026,0.33,-0.276,-0.094,0.0,-0.785,0.156,0.118,-0.57,0.486
INTC,-0.058,-0.073,0.729,0.506,-0.785,0.0,0.144,0.32,0.911,-0.175
MARA,0.476,-0.056,0.241,-0.09,0.156,0.144,0.0,-0.003,0.136,0.277
NVDA,-0.567,0.686,0.788,0.789,0.118,0.32,-0.003,0.0,0.502,0.585
PLUG,-0.144,0.064,0.838,0.734,-0.57,0.911,0.136,0.502,0.0,0.056
TSLA,-0.282,0.655,0.399,0.342,0.486,-0.175,0.277,0.585,0.056,0.0
