,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.097,0.591,-0.135,-0.328,0.662,-0.263,0.455,0.438,0.14
AAPL,0.097,0.0,0.253,0.886,0.406,0.561,0.121,0.754,0.508,0.82
AMD,0.591,0.253,0.0,0.203,-0.515,0.517,-0.665,0.73,0.585,0.355
AMZN,-0.135,0.886,0.203,0.0,0.391,0.318,0.096,0.638,0.515,0.713
GOOGL,-0.328,0.406,-0.515,0.391,0.0,-0.166,0.882,-0.029,-0.103,0.149
INTC,0.662,0.561,0.517,0.318,-0.166,0.0,-0.248,0.708,0.554,0.649
MARA,-0.263,0.121,-0.665,0.096,0.882,-0.248,0.0,-0.259,-0.203,-0.128
NVDA,0.455,0.754,0.73,0.638,-0.029,0.708,-0.259,0.0,0.769,0.68
PLUG,0.438,0.508,0.585,0.515,-0.103,0.554,-0.203,0.769,0.0,0.445
TSLA,0.14,0.82,0.355,0.713,0.149,0.649,-0.128,0.68,0.445,0.0
