,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.42,0.519,0.357,0.353,0.591,0.651,0.446,0.455,0.527
AAPL,0.42,0.0,0.638,0.497,0.677,0.641,0.346,0.489,0.473,0.787
AMD,0.519,0.638,0.0,0.824,0.833,0.913,0.812,0.933,0.848,0.903
AMZN,0.357,0.497,0.824,0.0,0.682,0.735,0.771,0.872,0.694,0.707
GOOGL,0.353,0.677,0.833,0.682,0.0,0.868,0.47,0.692,0.75,0.857
INTC,0.591,0.641,0.913,0.735,0.868,0.0,0.686,0.781,0.758,0.928
MARA,0.651,0.346,0.812,0.771,0.47,0.686,0.0,0.854,0.743,0.647
NVDA,0.446,0.489,0.933,0.872,0.692,0.781,0.854,0.0,0.786,0.775
PLUG,0.455,0.473,0.848,0.694,0.75,0.758,0.743,0.786,0.0,0.727
TSLA,0.527,0.787,0.903,0.707,0.857,0.928,0.647,0.775,0.727,0.0
