,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.316,0.767,-0.126,0.322,0.565,0.51,0.774,0.441,0.365
AAPL,0.316,0.0,0.479,0.297,0.59,0.569,0.163,0.251,0.301,0.754
AMD,0.767,0.479,0.0,-0.296,0.678,0.735,0.277,0.87,0.491,0.628
AMZN,-0.126,0.297,-0.296,0.0,-0.107,0.186,0.41,-0.35,-0.299,0.291
GOOGL,0.322,0.59,0.678,-0.107,0.0,0.72,-0.016,0.321,0.578,0.722
INTC,0.565,0.569,0.735,0.186,0.72,0.0,0.416,0.476,0.509,0.862
MARA,0.51,0.163,0.277,0.41,-0.016,0.416,0.0,0.224,0.248,0.408
NVDA,0.774,0.251,0.87,-0.35,0.321,0.476,0.224,0.0,0.257,0.317
PLUG,0.441,0.301,0.491,-0.299,0.578,0.509,0.248,0.257,0.0,0.483
TSLA,0.365,0.754,0.628,0.291,0.722,0.862,0.408,0.317,0.483,0.0
