,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.192,0.417,0.668,-0.062,0.193,0.645,0.804,-0.664,0.633
AAPL,-0.192,0.0,-0.129,-0.175,0.764,-0.388,-0.577,-0.382,0.479,-0.484
AMD,0.417,-0.129,0.0,0.499,-0.012,0.037,0.364,0.605,-0.324,0.261
AMZN,0.668,-0.175,0.499,0.0,-0.101,0.114,0.497,0.842,-0.441,0.244
GOOGL,-0.062,0.764,-0.012,-0.101,0.0,-0.0,-0.259,-0.216,0.192,-0.269
INTC,0.193,-0.388,0.037,0.114,-0.0,0.0,0.594,0.262,-0.203,0.399
MARA,0.645,-0.577,0.364,0.497,-0.259,0.594,0.0,0.732,-0.474,0.633
NVDA,0.804,-0.382,0.605,0.842,-0.216,0.262,0.732,0.0,-0.675,0.489
PLUG,-0.664,0.479,-0.324,-0.441,0.192,-0.203,-0.474,-0.675,0.0,-0.654
TSLA,0.633,-0.484,0.261,0.244,-0.269,0.399,0.633,0.489,-0.654,0.0
