,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.34,0.55,0.751,0.128,0.016,0.888,0.777,0.806,0.198
AAPL,0.34,0.0,0.703,0.603,0.818,0.262,0.509,0.75,0.604,0.514
AMD,0.55,0.703,0.0,0.703,0.758,0.334,0.584,0.774,0.623,0.532
AMZN,0.751,0.603,0.703,0.0,0.399,0.022,0.825,0.755,0.749,0.319
GOOGL,0.128,0.818,0.758,0.399,0.0,0.372,0.252,0.602,0.421,0.533
INTC,0.016,0.262,0.334,0.022,0.372,0.0,0.231,0.339,0.102,0.824
MARA,0.888,0.509,0.584,0.825,0.252,0.231,0.0,0.846,0.794,0.392
NVDA,0.777,0.75,0.774,0.755,0.602,0.339,0.846,0.0,0.875,0.583
PLUG,0.806,0.604,0.623,0.749,0.421,0.102,0.794,0.875,0.0,0.464
TSLA,0.198,0.514,0.532,0.319,0.533,0.824,0.392,0.583,0.464,0.0
