,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.346,0.239,0.225,0.654,0.359,0.592,0.277,0.418,0.644
AAPL,0.346,0.0,0.725,0.941,0.768,0.82,0.754,0.856,0.62,0.486
AMD,0.239,0.725,0.0,0.741,0.323,0.895,0.448,0.953,0.832,0.279
AMZN,0.225,0.941,0.741,0.0,0.68,0.86,0.712,0.856,0.688,0.315
GOOGL,0.654,0.768,0.323,0.68,0.0,0.534,0.796,0.493,0.393,0.67
INTC,0.359,0.82,0.895,0.86,0.534,0.0,0.714,0.93,0.875,0.412
MARA,0.592,0.754,0.448,0.712,0.796,0.714,0.0,0.581,0.577,0.623
NVDA,0.277,0.856,0.953,0.856,0.493,0.93,0.581,0.0,0.83,0.327
PLUG,0.418,0.62,0.832,0.688,0.393,0.875,0.577,0.83,0.0,0.319
TSLA,0.644,0.486,0.279,0.315,0.67,0.412,0.623,0.327,0.319,0.0
