,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.75,0.897,0.884,0.785,0.831,0.701,0.82,0.959,0.793
AAPL,0.75,0.0,0.838,0.787,0.774,0.848,0.531,0.807,0.758,0.681
AMD,0.897,0.838,0.0,0.959,0.95,0.982,0.771,0.962,0.919,0.579
AMZN,0.884,0.787,0.959,0.0,0.965,0.946,0.867,0.922,0.913,0.517
GOOGL,0.785,0.774,0.95,0.965,0.0,0.965,0.811,0.935,0.824,0.371
INTC,0.831,0.848,0.982,0.946,0.965,0.0,0.734,0.956,0.862,0.484
MARA,0.701,0.531,0.771,0.867,0.811,0.734,0.0,0.78,0.762,0.34
NVDA,0.82,0.807,0.962,0.922,0.935,0.956,0.78,0.0,0.815,0.495
PLUG,0.959,0.758,0.919,0.913,0.824,0.862,0.762,0.815,0.0,0.722
TSLA,0.793,0.681,0.579,0.517,0.371,0.484,0.34,0.495,0.722,0.0
