,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.12,0.436,0.305,0.411,0.837,0.869,0.553,0.337,0.244
AAPL,-0.12,0.0,0.584,0.726,0.482,0.121,-0.179,0.573,0.386,0.197
AMD,0.436,0.584,0.0,0.899,0.66,0.713,0.36,0.943,0.742,-0.055
AMZN,0.305,0.726,0.899,0.0,0.656,0.523,0.185,0.873,0.555,-0.132
GOOGL,0.411,0.482,0.66,0.656,0.0,0.497,0.327,0.781,0.699,0.361
INTC,0.837,0.121,0.713,0.523,0.497,0.0,0.733,0.749,0.612,0.165
MARA,0.869,-0.179,0.36,0.185,0.327,0.733,0.0,0.461,0.384,0.174
NVDA,0.553,0.573,0.943,0.873,0.781,0.749,0.461,0.0,0.777,0.152
PLUG,0.337,0.386,0.742,0.555,0.699,0.612,0.384,0.777,0.0,0.237
TSLA,0.244,0.197,-0.055,-0.132,0.361,0.165,0.174,0.152,0.237,0.0
