,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.012,0.099,-0.124,0.155,0.599,0.85,0.635,0.586,0.48
AAPL,0.012,0.0,0.567,-0.692,-0.531,0.486,0.26,0.213,0.453,0.111
AMD,0.099,0.567,0.0,-0.738,-0.765,0.764,0.249,0.309,0.534,-0.113
AMZN,-0.124,-0.692,-0.738,0.0,0.741,-0.71,-0.227,-0.332,-0.449,0.122
GOOGL,0.155,-0.531,-0.765,0.741,0.0,-0.527,-0.059,-0.182,-0.445,0.261
INTC,0.599,0.486,0.764,-0.71,-0.527,0.0,0.647,0.496,0.689,0.075
MARA,0.85,0.26,0.249,-0.227,-0.059,0.647,0.0,0.711,0.753,0.458
NVDA,0.635,0.213,0.309,-0.332,-0.182,0.496,0.711,0.0,0.588,0.339
PLUG,0.586,0.453,0.534,-0.449,-0.445,0.689,0.753,0.588,0.0,0.242
TSLA,0.48,0.111,-0.113,0.122,0.261,0.075,0.458,0.339,0.242,0.0
