,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.728,-0.031,0.604,0.479,0.138,0.761,0.332,0.883,0.735
AAPL,0.728,0.0,0.368,0.933,0.568,-0.155,0.75,0.677,0.917,0.948
AMD,-0.031,0.368,0.0,0.598,0.129,0.071,0.247,0.831,0.267,0.26
AMZN,0.604,0.933,0.598,0.0,0.495,-0.145,0.747,0.819,0.838,0.904
GOOGL,0.479,0.568,0.129,0.495,0.0,0.47,0.385,0.345,0.487,0.579
INTC,0.138,-0.155,0.071,-0.145,0.47,0.0,-0.019,-0.036,-0.018,-0.18
MARA,0.761,0.75,0.247,0.747,0.385,-0.019,0.0,0.547,0.811,0.784
NVDA,0.332,0.677,0.831,0.819,0.345,-0.036,0.547,0.0,0.576,0.622
PLUG,0.883,0.917,0.267,0.838,0.487,-0.018,0.811,0.576,0.0,0.875
TSLA,0.735,0.948,0.26,0.904,0.579,-0.18,0.784,0.622,0.875,0.0
