,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.525,0.849,0.58,0.766,0.884,0.812,0.231,0.572,0.914
AAPL,0.525,0.0,0.692,0.554,0.831,0.726,0.396,0.71,-0.002,0.42
AMD,0.849,0.692,0.0,0.762,0.82,0.914,0.897,0.418,0.484,0.894
AMZN,0.58,0.554,0.762,0.0,0.713,0.687,0.696,0.428,0.403,0.684
GOOGL,0.766,0.831,0.82,0.713,0.0,0.9,0.631,0.529,0.204,0.656
INTC,0.884,0.726,0.914,0.687,0.9,0.0,0.81,0.378,0.335,0.809
MARA,0.812,0.396,0.897,0.696,0.631,0.81,0.0,0.093,0.607,0.916
NVDA,0.231,0.71,0.418,0.428,0.529,0.378,0.093,0.0,-0.042,0.145
PLUG,0.572,-0.002,0.484,0.403,0.204,0.335,0.607,-0.042,0.0,0.673
TSLA,0.914,0.42,0.894,0.684,0.656,0.809,0.916,0.145,0.673,0.0
