,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.473,0.444,-0.124,0.032,0.798,-0.279,0.287,-0.334,0.814
AAPL,0.473,0.0,0.676,0.32,0.628,0.422,0.226,0.696,0.134,0.762
AMD,0.444,0.676,0.0,0.359,0.594,0.307,0.137,0.733,-0.096,0.648
AMZN,-0.124,0.32,0.359,0.0,0.835,-0.391,0.868,0.768,0.823,-0.039
GOOGL,0.032,0.628,0.594,0.835,0.0,-0.225,0.759,0.858,0.634,0.245
INTC,0.798,0.422,0.307,-0.391,-0.225,0.0,-0.462,0.075,-0.493,0.799
MARA,-0.279,0.226,0.137,0.868,0.759,-0.462,0.0,0.653,0.924,-0.131
NVDA,0.287,0.696,0.733,0.768,0.858,0.075,0.653,0.0,0.526,0.477
PLUG,-0.334,0.134,-0.096,0.823,0.634,-0.493,0.924,0.526,0.0,-0.233
TSLA,0.814,0.762,0.648,-0.039,0.245,0.799,-0.131,0.477,-0.233,0.0
