,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.432,0.149,0.106,-0.202,0.013,0.439,0.354,0.811,-0.237
AAPL,0.432,0.0,0.734,0.765,-0.526,-0.477,0.913,0.937,0.706,-0.281
AMD,0.149,0.734,0.0,0.563,-0.596,-0.892,0.88,0.847,0.387,-0.504
AMZN,0.106,0.765,0.563,0.0,-0.099,-0.296,0.638,0.776,0.422,0.123
GOOGL,-0.202,-0.526,-0.596,-0.099,0.0,0.675,-0.595,-0.45,-0.191,0.764
INTC,0.013,-0.477,-0.892,-0.296,0.675,0.0,-0.679,-0.575,-0.119,0.681
MARA,0.439,0.913,0.88,0.638,-0.595,-0.679,0.0,0.941,0.694,-0.429
NVDA,0.354,0.937,0.847,0.776,-0.45,-0.575,0.941,0.0,0.653,-0.222
PLUG,0.811,0.706,0.387,0.422,-0.191,-0.119,0.694,0.653,0.0,-0.207
TSLA,-0.237,-0.281,-0.504,0.123,0.764,0.681,-0.429,-0.222,-0.207,0.0
