,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.483,0.563,0.586,0.522,0.903,0.749,0.425,0.528,0.366
AAPL,0.483,0.0,0.939,0.919,0.931,0.695,0.851,0.938,0.809,0.925
AMD,0.563,0.939,0.0,0.948,0.964,0.776,0.857,0.879,0.766,0.843
AMZN,0.586,0.919,0.948,0.0,0.966,0.817,0.856,0.919,0.888,0.833
GOOGL,0.522,0.931,0.964,0.966,0.0,0.767,0.854,0.873,0.813,0.835
INTC,0.903,0.695,0.776,0.817,0.767,0.0,0.885,0.668,0.739,0.605
MARA,0.749,0.851,0.857,0.856,0.854,0.885,0.0,0.794,0.77,0.83
NVDA,0.425,0.938,0.879,0.919,0.873,0.668,0.794,0.0,0.881,0.923
PLUG,0.528,0.809,0.766,0.888,0.813,0.739,0.77,0.881,0.0,0.778
TSLA,0.366,0.925,0.843,0.833,0.835,0.605,0.83,0.923,0.778,0.0
