,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.631,-0.305,-0.162,0.503,0.851,0.837,-0.219,-0.276,0.029
AAPL,-0.631,0.0,0.651,0.626,-0.16,-0.498,-0.661,0.703,0.365,0.082
AMD,-0.305,0.651,0.0,0.878,0.148,0.042,-0.293,0.932,0.442,-0.425
AMZN,-0.162,0.626,0.878,0.0,0.41,0.09,-0.268,0.891,0.391,-0.392
GOOGL,0.503,-0.16,0.148,0.41,0.0,0.582,0.322,0.199,0.093,-0.005
INTC,0.851,-0.498,0.042,0.09,0.582,0.0,0.722,0.055,-0.148,-0.128
MARA,0.837,-0.661,-0.293,-0.268,0.322,0.722,0.0,-0.236,-0.246,-0.05
NVDA,-0.219,0.703,0.932,0.891,0.199,0.055,-0.236,0.0,0.357,-0.259
PLUG,-0.276,0.365,0.442,0.391,0.093,-0.148,-0.246,0.357,0.0,-0.302
TSLA,0.029,0.082,-0.425,-0.392,-0.005,-0.128,-0.05,-0.259,-0.302,0.0
