,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.532,0.309,0.199,-0.401,0.348,-0.468,-0.387,0.342,-0.105
AAPL,-0.532,0.0,-0.425,-0.031,0.935,0.25,0.82,0.884,-0.153,0.732
AMD,0.309,-0.425,0.0,0.587,-0.529,0.305,-0.241,-0.034,0.751,-0.122
AMZN,0.199,-0.031,0.587,0.0,-0.059,0.415,0.133,0.209,0.524,0.198
GOOGL,-0.401,0.935,-0.529,-0.059,0.0,0.326,0.752,0.808,-0.177,0.746
INTC,0.348,0.25,0.305,0.415,0.326,0.0,0.232,0.473,0.571,0.541
MARA,-0.468,0.82,-0.241,0.133,0.752,0.232,0.0,0.82,0.12,0.612
NVDA,-0.387,0.884,-0.034,0.209,0.808,0.473,0.82,0.0,0.25,0.832
PLUG,0.342,-0.153,0.751,0.524,-0.177,0.571,0.12,0.25,0.0,0.26
TSLA,-0.105,0.732,-0.122,0.198,0.746,0.541,0.612,0.832,0.26,0.0
