,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.754,0.326,-0.621,-0.055,0.027,-0.244,0.054,0.533,0.203
AAPL,-0.754,0.0,0.15,0.876,0.556,0.448,0.654,0.455,-0.158,0.091
AMD,0.326,0.15,0.0,0.352,0.685,0.508,0.536,0.849,0.696,0.249
AMZN,-0.621,0.876,0.352,0.0,0.69,0.522,0.829,0.577,0.004,0.208
GOOGL,-0.055,0.556,0.685,0.69,0.0,0.832,0.766,0.877,0.556,0.459
INTC,0.027,0.448,0.508,0.522,0.832,0.0,0.673,0.662,0.38,0.593
MARA,-0.244,0.654,0.536,0.829,0.766,0.673,0.0,0.695,0.215,0.363
NVDA,0.054,0.455,0.849,0.577,0.877,0.662,0.695,0.0,0.628,0.154
PLUG,0.533,-0.158,0.696,0.004,0.556,0.38,0.215,0.628,0.0,0.323
TSLA,0.203,0.091,0.249,0.208,0.459,0.593,0.363,0.154,0.323,0.0
