,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.607,-0.307,-0.7,-0.595,-0.126,-0.397,-0.61,0.661,0.714
AAPL,-0.607,0.0,0.801,0.898,0.856,0.029,0.841,0.839,-0.109,-0.356
AMD,-0.307,0.801,0.0,0.707,0.815,0.1,0.909,0.782,0.295,-0.215
AMZN,-0.7,0.898,0.707,0.0,0.913,0.258,0.702,0.883,-0.318,-0.376
GOOGL,-0.595,0.856,0.815,0.913,0.0,0.276,0.799,0.907,-0.148,-0.401
INTC,-0.126,0.029,0.1,0.258,0.276,0.0,-0.06,0.303,-0.354,0.209
MARA,-0.397,0.841,0.909,0.702,0.799,-0.06,0.0,0.777,0.217,-0.399
NVDA,-0.61,0.839,0.782,0.883,0.907,0.303,0.777,0.0,-0.144,-0.437
PLUG,0.661,-0.109,0.295,-0.318,-0.148,-0.354,0.217,-0.144,0.0,0.342
TSLA,0.714,-0.356,-0.215,-0.376,-0.401,0.209,-0.399,-0.437,0.342,0.0
