,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.91,0.907,0.828,0.52,0.855,0.426,0.918,-0.508,0.861
AAPL,0.91,0.0,0.961,0.854,0.59,0.87,0.344,0.974,-0.727,0.778
AMD,0.907,0.961,0.0,0.911,0.547,0.885,0.332,0.96,-0.63,0.75
AMZN,0.828,0.854,0.911,0.0,0.324,0.92,0.314,0.84,-0.547,0.583
GOOGL,0.52,0.59,0.547,0.324,0.0,0.366,0.059,0.566,-0.338,0.602
INTC,0.855,0.87,0.885,0.92,0.366,0.0,0.304,0.819,-0.574,0.661
MARA,0.426,0.344,0.332,0.314,0.059,0.304,0.0,0.443,-0.182,0.451
NVDA,0.918,0.974,0.96,0.84,0.566,0.819,0.443,0.0,-0.702,0.795
PLUG,-0.508,-0.727,-0.63,-0.547,-0.338,-0.574,-0.182,-0.702,0.0,-0.43
TSLA,0.861,0.778,0.75,0.583,0.602,0.661,0.451,0.795,-0.43,0.0
