,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.21,0.835,0.613,-0.269,0.764,0.917,-0.6,0.806,0.447
AAPL,0.21,0.0,0.315,-0.161,0.367,0.449,0.476,0.312,0.529,0.816
AMD,0.835,0.315,0.0,0.681,-0.08,0.769,0.805,-0.227,0.816,0.541
AMZN,0.613,-0.161,0.681,0.0,0.136,0.694,0.53,-0.291,0.367,0.3
GOOGL,-0.269,0.367,-0.08,0.136,0.0,0.222,-0.053,0.585,-0.195,0.417
INTC,0.764,0.449,0.769,0.694,0.222,0.0,0.834,-0.267,0.627,0.696
MARA,0.917,0.476,0.805,0.53,-0.053,0.834,0.0,-0.474,0.843,0.64
NVDA,-0.6,0.312,-0.227,-0.291,0.585,-0.267,-0.474,0.0,-0.254,0.212
PLUG,0.806,0.529,0.816,0.367,-0.195,0.627,0.843,-0.254,0.0,0.661
TSLA,0.447,0.816,0.541,0.3,0.417,0.696,0.64,0.212,0.661,0.0
