,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.35,-0.407,-0.495,0.047,-0.172,0.457,-0.614,-0.25,-0.26
AAPL,-0.35,0.0,0.021,0.503,0.474,-0.335,0.018,0.613,-0.005,0.613
AMD,-0.407,0.021,0.0,0.612,-0.288,0.724,0.059,0.638,0.787,0.21
AMZN,-0.495,0.503,0.612,0.0,0.053,0.339,-0.119,0.804,0.707,0.388
GOOGL,0.047,0.474,-0.288,0.053,0.0,-0.795,0.31,0.274,-0.502,0.617
INTC,-0.172,-0.335,0.724,0.339,-0.795,0.0,-0.058,0.123,0.842,-0.377
MARA,0.457,0.018,0.059,-0.119,0.31,-0.058,0.0,-0.094,-0.033,0.259
NVDA,-0.614,0.613,0.638,0.804,0.274,0.123,-0.094,0.0,0.417,0.592
PLUG,-0.25,-0.005,0.787,0.707,-0.502,0.842,-0.033,0.417,0.0,-0.043
TSLA,-0.26,0.613,0.21,0.388,0.617,-0.377,0.259,0.592,-0.043,0.0
