,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.489,0.743,0.686,0.789,0.902,0.069,0.071,0.711,0.097
AAPL,0.489,0.0,0.72,-0.048,0.112,0.448,-0.287,0.622,0.068,0.812
AMD,0.743,0.72,0.0,0.425,0.505,0.683,-0.235,0.542,0.51,0.507
AMZN,0.686,-0.048,0.425,0.0,0.878,0.754,0.384,-0.332,0.928,-0.39
GOOGL,0.789,0.112,0.505,0.878,0.0,0.809,0.293,-0.278,0.855,-0.3
INTC,0.902,0.448,0.683,0.754,0.809,0.0,0.029,-0.119,0.823,0.001
MARA,0.069,-0.287,-0.235,0.384,0.293,0.029,0.0,-0.293,0.352,-0.293
NVDA,0.071,0.622,0.542,-0.332,-0.278,-0.119,-0.293,0.0,-0.266,0.787
PLUG,0.711,0.068,0.51,0.928,0.855,0.823,0.352,-0.266,0.0,-0.248
TSLA,0.097,0.812,0.507,-0.39,-0.3,0.001,-0.293,0.787,-0.248,0.0
