,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.689,0.202,-0.517,0.703,0.506,-0.843,0.219,-0.766,-0.68
AAPL,-0.689,0.0,-0.177,0.849,-0.377,-0.47,0.895,-0.303,0.85,0.588
AMD,0.202,-0.177,0.0,0.038,0.022,0.364,-0.145,0.701,-0.272,-0.072
AMZN,-0.517,0.849,0.038,0.0,-0.211,-0.212,0.702,-0.108,0.581,0.546
GOOGL,0.703,-0.377,0.022,-0.211,0.0,0.537,-0.627,0.314,-0.644,-0.385
INTC,0.506,-0.47,0.364,-0.212,0.537,0.0,-0.615,0.365,-0.719,-0.096
MARA,-0.843,0.895,-0.145,0.702,-0.627,-0.615,0.0,-0.226,0.909,0.629
NVDA,0.219,-0.303,0.701,-0.108,0.314,0.365,-0.226,0.0,-0.38,-0.025
PLUG,-0.766,0.85,-0.272,0.581,-0.644,-0.719,0.909,-0.38,0.0,0.546
TSLA,-0.68,0.588,-0.072,0.546,-0.385,-0.096,0.629,-0.025,0.546,0.0
