,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.432,0.212,0.153,0.387,0.378,-0.078,0.22,0.267,0.296
AAPL,0.432,0.0,0.922,0.883,0.955,0.888,0.041,0.926,0.933,0.923
AMD,0.212,0.922,0.0,0.98,0.9,0.76,-0.153,0.939,0.971,0.955
AMZN,0.153,0.883,0.98,0.0,0.888,0.691,-0.176,0.915,0.96,0.956
GOOGL,0.387,0.955,0.9,0.888,0.0,0.866,0.099,0.939,0.931,0.921
INTC,0.378,0.888,0.76,0.691,0.866,0.0,0.24,0.82,0.801,0.742
MARA,-0.078,0.041,-0.153,-0.176,0.099,0.24,0.0,0.063,-0.096,-0.142
NVDA,0.22,0.926,0.939,0.915,0.939,0.82,0.063,0.0,0.956,0.94
PLUG,0.267,0.933,0.971,0.96,0.931,0.801,-0.096,0.956,0.0,0.966
TSLA,0.296,0.923,0.955,0.956,0.921,0.742,-0.142,0.94,0.966,0.0
