,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.415,-0.505,0.768,0.801,0.691,0.617,0.51,-0.728,0.842
AAPL,-0.415,0.0,0.815,-0.613,-0.529,-0.408,-0.087,-0.044,0.258,-0.481
AMD,-0.505,0.815,0.0,-0.663,-0.523,-0.415,-0.198,-0.117,0.359,-0.477
AMZN,0.768,-0.613,-0.663,0.0,0.859,0.9,0.614,0.717,-0.528,0.845
GOOGL,0.801,-0.529,-0.523,0.859,0.0,0.754,0.592,0.566,-0.633,0.815
INTC,0.691,-0.408,-0.415,0.9,0.754,0.0,0.582,0.823,-0.483,0.818
MARA,0.617,-0.087,-0.198,0.614,0.592,0.582,0.0,0.743,-0.617,0.789
NVDA,0.51,-0.044,-0.117,0.717,0.566,0.823,0.743,0.0,-0.41,0.712
PLUG,-0.728,0.258,0.359,-0.528,-0.633,-0.483,-0.617,-0.41,0.0,-0.671
TSLA,0.842,-0.481,-0.477,0.845,0.815,0.818,0.789,0.712,-0.671,0.0
