,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.275,0.124,0.275,-0.2,0.148,0.835,-0.317,0.382,0.821
AAPL,0.275,0.0,-0.181,-0.058,0.056,-0.182,0.441,-0.666,-0.19,0.582
AMD,0.124,-0.181,0.0,-0.427,-0.888,0.874,0.359,-0.265,0.769,0.272
AMZN,0.275,-0.058,-0.427,0.0,0.523,-0.328,0.005,0.442,-0.253,-0.018
GOOGL,-0.2,0.056,-0.888,0.523,0.0,-0.762,-0.506,0.522,-0.743,-0.398
INTC,0.148,-0.182,0.874,-0.328,-0.762,0.0,0.313,-0.15,0.738,0.259
MARA,0.835,0.441,0.359,0.005,-0.506,0.313,0.0,-0.582,0.564,0.889
NVDA,-0.317,-0.666,-0.265,0.442,0.522,-0.15,-0.582,0.0,-0.156,-0.649
PLUG,0.382,-0.19,0.769,-0.253,-0.743,0.738,0.564,-0.156,0.0,0.325
TSLA,0.821,0.582,0.272,-0.018,-0.398,0.259,0.889,-0.649,0.325,0.0
