,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.062,-0.101,-0.237,-0.161,-0.273,0.457,-0.151,0.012,-0.113
AAPL,-0.062,0.0,0.929,0.892,0.972,0.911,-0.33,0.932,0.908,0.924
AMD,-0.101,0.929,0.0,0.977,0.943,0.803,-0.418,0.958,0.962,0.97
AMZN,-0.237,0.892,0.977,0.0,0.925,0.778,-0.536,0.924,0.938,0.973
GOOGL,-0.161,0.972,0.943,0.925,0.0,0.921,-0.385,0.946,0.921,0.929
INTC,-0.273,0.911,0.803,0.778,0.921,0.0,-0.229,0.863,0.794,0.789
MARA,0.457,-0.33,-0.418,-0.536,-0.385,-0.229,0.0,-0.347,-0.354,-0.506
NVDA,-0.151,0.932,0.958,0.924,0.946,0.863,-0.347,0.0,0.924,0.916
PLUG,0.012,0.908,0.962,0.938,0.921,0.794,-0.354,0.924,0.0,0.954
TSLA,-0.113,0.924,0.97,0.973,0.929,0.789,-0.506,0.916,0.954,0.0
