,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.213,0.238,0.152,0.464,-0.033,0.233,0.159,-0.361,-0.222
AAPL,0.213,0.0,0.456,-0.472,0.828,0.51,-0.624,-0.544,-0.391,0.027
AMD,0.238,0.456,0.0,-0.147,0.474,0.435,-0.056,-0.099,-0.259,0.009
AMZN,0.152,-0.472,-0.147,0.0,-0.372,-0.455,0.569,0.881,0.407,-0.13
GOOGL,0.464,0.828,0.474,-0.372,0.0,0.363,-0.317,-0.397,-0.525,-0.011
INTC,-0.033,0.51,0.435,-0.455,0.363,0.0,-0.141,-0.311,-0.555,0.458
MARA,0.233,-0.624,-0.056,0.569,-0.317,-0.141,0.0,0.805,0.081,0.22
NVDA,0.159,-0.544,-0.099,0.881,-0.397,-0.311,0.805,0.0,0.323,0.007
PLUG,-0.361,-0.391,-0.259,0.407,-0.525,-0.555,0.081,0.323,0.0,-0.321
TSLA,-0.222,0.027,0.009,-0.13,-0.011,0.458,0.22,0.007,-0.321,0.0
