,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.296,0.263,0.653,-0.199,0.283,-0.406,-0.251,0.187,0.658
AAPL,-0.296,0.0,0.33,0.057,0.657,0.385,0.465,0.475,0.227,0.117
AMD,0.263,0.33,0.0,0.845,0.623,0.785,0.564,0.775,0.838,0.725
AMZN,0.653,0.057,0.845,0.0,0.319,0.69,0.128,0.384,0.649,0.916
GOOGL,-0.199,0.657,0.623,0.319,0.0,0.726,0.614,0.687,0.596,0.278
INTC,0.283,0.385,0.785,0.69,0.726,0.0,0.423,0.54,0.616,0.661
MARA,-0.406,0.465,0.564,0.128,0.614,0.423,0.0,0.86,0.682,-0.039
NVDA,-0.251,0.475,0.775,0.384,0.687,0.54,0.86,0.0,0.76,0.231
PLUG,0.187,0.227,0.838,0.649,0.596,0.616,0.682,0.76,0.0,0.457
TSLA,0.658,0.117,0.725,0.916,0.278,0.661,-0.039,0.231,0.457,0.0
