,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.191,0.511,-0.095,-0.134,0.242,-0.189,0.622,0.438,-0.518
AAPL,-0.191,0.0,-0.329,0.08,0.336,-0.148,-0.189,-0.286,-0.418,0.682
AMD,0.511,-0.329,0.0,0.602,-0.179,0.664,0.567,0.476,0.565,-0.177
AMZN,-0.095,0.08,0.602,0.0,0.272,0.512,0.775,0.021,0.273,0.481
GOOGL,-0.134,0.336,-0.179,0.272,0.0,-0.087,-0.202,0.153,0.142,0.538
INTC,0.242,-0.148,0.664,0.512,-0.087,0.0,0.356,0.279,0.22,-0.073
MARA,-0.189,-0.189,0.567,0.775,-0.202,0.356,0.0,-0.304,0.152,0.298
NVDA,0.622,-0.286,0.476,0.021,0.153,0.279,-0.304,0.0,0.715,-0.43
PLUG,0.438,-0.418,0.565,0.273,0.142,0.22,0.152,0.715,0.0,-0.257
TSLA,-0.518,0.682,-0.177,0.481,0.538,-0.073,0.298,-0.43,-0.257,0.0
