,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.16,0.28,-0.2,-0.271,0.199,-0.086,0.14,0.396,-0.194
AAPL,-0.16,0.0,0.168,0.918,0.505,0.57,0.242,0.745,0.524,0.813
AMD,0.28,0.168,0.0,0.277,-0.403,0.186,-0.565,0.659,0.591,0.26
AMZN,-0.2,0.918,0.277,0.0,0.452,0.458,0.165,0.735,0.577,0.758
GOOGL,-0.271,0.505,-0.403,0.452,0.0,-0.028,0.887,0.178,0.159,0.267
INTC,0.199,0.57,0.186,0.458,-0.028,0.0,-0.062,0.56,0.508,0.635
MARA,-0.086,0.242,-0.565,0.165,0.887,-0.062,0.0,-0.048,0.043,-0.001
NVDA,0.14,0.745,0.659,0.735,0.178,0.56,-0.048,0.0,0.813,0.648
PLUG,0.396,0.524,0.591,0.577,0.159,0.508,0.043,0.813,0.0,0.444
TSLA,-0.194,0.813,0.26,0.758,0.267,0.635,-0.001,0.648,0.444,0.0
