,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.764,0.731,0.091,0.676,0.441,-0.607,0.844,0.635,0.909
AAPL,0.764,0.0,0.934,0.39,0.825,0.606,-0.552,0.904,0.761,0.855
AMD,0.731,0.934,0.0,0.487,0.735,0.7,-0.478,0.856,0.624,0.77
AMZN,0.091,0.39,0.487,0.0,0.075,0.861,-0.01,0.225,0.137,0.075
GOOGL,0.676,0.825,0.735,0.075,0.0,0.292,-0.591,0.741,0.723,0.782
INTC,0.441,0.606,0.7,0.861,0.292,0.0,-0.392,0.459,0.336,0.406
MARA,-0.607,-0.552,-0.478,-0.01,-0.591,-0.392,0.0,-0.44,-0.525,-0.603
NVDA,0.844,0.904,0.856,0.225,0.741,0.459,-0.44,0.0,0.735,0.896
PLUG,0.635,0.761,0.624,0.137,0.723,0.336,-0.525,0.735,0.0,0.841
TSLA,0.909,0.855,0.77,0.075,0.782,0.406,-0.603,0.896,0.841,0.0
