,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.229,0.728,0.069,0.497,0.828,0.803,-0.135,0.805,0.849
AAPL,0.229,0.0,0.586,0.482,0.868,0.396,0.028,0.598,0.483,0.074
AMD,0.728,0.586,0.0,0.524,0.738,0.779,0.733,0.357,0.755,0.777
AMZN,0.069,0.482,0.524,0.0,0.605,0.393,0.097,0.844,-0.002,0.181
GOOGL,0.497,0.868,0.738,0.605,0.0,0.642,0.259,0.583,0.575,0.331
INTC,0.828,0.396,0.779,0.393,0.642,0.0,0.713,0.126,0.663,0.726
MARA,0.803,0.028,0.733,0.097,0.259,0.713,0.0,-0.228,0.732,0.921
NVDA,-0.135,0.598,0.357,0.844,0.583,0.126,-0.228,0.0,-0.122,-0.154
PLUG,0.805,0.483,0.755,-0.002,0.575,0.663,0.732,-0.122,0.0,0.722
TSLA,0.849,0.074,0.777,0.181,0.331,0.726,0.921,-0.154,0.722,0.0
