,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.854,0.562,0.737,0.036,0.893,0.119,0.578,0.838,0.862
AAPL,0.854,0.0,0.709,0.92,0.274,0.853,0.241,0.789,0.74,0.909
AMD,0.562,0.709,0.0,0.763,0.28,0.484,0.06,0.917,0.614,0.758
AMZN,0.737,0.92,0.763,0.0,0.394,0.736,0.267,0.804,0.682,0.88
GOOGL,0.036,0.274,0.28,0.394,0.0,0.06,0.106,0.351,0.029,0.149
INTC,0.893,0.853,0.484,0.736,0.06,0.0,0.259,0.566,0.849,0.848
MARA,0.119,0.241,0.06,0.267,0.106,0.259,0.0,0.135,0.159,0.175
NVDA,0.578,0.789,0.917,0.804,0.351,0.566,0.135,0.0,0.592,0.746
PLUG,0.838,0.74,0.614,0.682,0.029,0.849,0.159,0.592,0.0,0.89
TSLA,0.862,0.909,0.758,0.88,0.149,0.848,0.175,0.746,0.89,0.0
