,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.624,-0.318,-0.678,-0.759,-0.457,-0.254,-0.047,0.74,-0.71
AAPL,-0.624,0.0,0.245,0.581,0.668,0.536,0.375,0.451,-0.473,0.753
AMD,-0.318,0.245,0.0,0.486,0.522,0.774,0.055,-0.14,0.062,0.627
AMZN,-0.678,0.581,0.486,0.0,0.91,0.562,0.446,-0.259,-0.578,0.859
GOOGL,-0.759,0.668,0.522,0.91,0.0,0.628,0.255,-0.15,-0.626,0.85
INTC,-0.457,0.536,0.774,0.562,0.628,0.0,0.078,0.071,-0.112,0.706
MARA,-0.254,0.375,0.055,0.446,0.255,0.078,0.0,0.022,-0.282,0.437
NVDA,-0.047,0.451,-0.14,-0.259,-0.15,0.071,0.022,0.0,0.038,0.031
PLUG,0.74,-0.473,0.062,-0.578,-0.626,-0.112,-0.282,0.038,0.0,-0.489
TSLA,-0.71,0.753,0.627,0.859,0.85,0.706,0.437,0.031,-0.489,0.0
