,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.398,-0.677,-0.464,-0.668,-0.374,-0.649,-0.523,0.769,-0.382
AAPL,-0.398,0.0,0.761,0.939,0.859,0.888,0.791,0.948,-0.646,0.877
AMD,-0.677,0.761,0.0,0.821,0.928,0.603,0.832,0.911,-0.638,0.81
AMZN,-0.464,0.939,0.821,0.0,0.862,0.884,0.858,0.922,-0.637,0.853
GOOGL,-0.668,0.859,0.928,0.862,0.0,0.661,0.856,0.932,-0.723,0.821
INTC,-0.374,0.888,0.603,0.884,0.661,0.0,0.694,0.805,-0.663,0.679
MARA,-0.649,0.791,0.832,0.858,0.856,0.694,0.0,0.824,-0.609,0.769
NVDA,-0.523,0.948,0.911,0.922,0.932,0.805,0.824,0.0,-0.676,0.907
PLUG,0.769,-0.646,-0.638,-0.637,-0.723,-0.663,-0.609,-0.676,0.0,-0.486
TSLA,-0.382,0.877,0.81,0.853,0.821,0.679,0.769,0.907,-0.486,0.0
