,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.198,-0.674,-0.16,-0.466,0.135,-0.754,-0.336,-0.676,-0.561
AAPL,-0.198,0.0,0.558,0.914,0.818,0.573,0.346,0.911,0.367,0.177
AMD,-0.674,0.558,0.0,0.607,0.783,0.319,0.898,0.712,0.885,0.822
AMZN,-0.16,0.914,0.607,0.0,0.769,0.51,0.348,0.922,0.459,0.252
GOOGL,-0.466,0.818,0.783,0.769,0.0,0.474,0.672,0.885,0.629,0.402
INTC,0.135,0.573,0.319,0.51,0.474,0.0,0.195,0.419,-0.061,0.239
MARA,-0.754,0.346,0.898,0.348,0.672,0.195,0.0,0.489,0.81,0.863
NVDA,-0.336,0.911,0.712,0.922,0.885,0.419,0.489,0.0,0.587,0.274
PLUG,-0.676,0.367,0.885,0.459,0.629,-0.061,0.81,0.587,0.0,0.733
TSLA,-0.561,0.177,0.822,0.252,0.402,0.239,0.863,0.274,0.733,0.0
