,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.205,-0.164,-0.23,-0.157,0.047,0.149,-0.298,-0.489,-0.354
AAPL,-0.205,0.0,0.883,0.937,0.923,0.729,-0.777,0.927,0.665,0.909
AMD,-0.164,0.883,0.0,0.845,0.781,0.718,-0.507,0.841,0.554,0.759
AMZN,-0.23,0.937,0.845,0.0,0.969,0.775,-0.785,0.94,0.727,0.923
GOOGL,-0.157,0.923,0.781,0.969,0.0,0.831,-0.854,0.939,0.647,0.892
INTC,0.047,0.729,0.718,0.775,0.831,0.0,-0.666,0.831,0.373,0.674
MARA,0.149,-0.777,-0.507,-0.785,-0.854,-0.666,0.0,-0.787,-0.462,-0.825
NVDA,-0.298,0.927,0.841,0.94,0.939,0.831,-0.787,0.0,0.661,0.902
PLUG,-0.489,0.665,0.554,0.727,0.647,0.373,-0.462,0.661,0.0,0.719
TSLA,-0.354,0.909,0.759,0.923,0.892,0.674,-0.825,0.902,0.719,0.0
