,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.803,0.807,0.698,0.413,0.695,0.098,0.802,0.01,0.57
AAPL,0.803,0.0,0.946,0.802,0.393,0.788,0.129,0.948,-0.44,0.328
AMD,0.807,0.946,0.0,0.883,0.27,0.877,0.239,0.941,-0.42,0.241
AMZN,0.698,0.802,0.883,0.0,0.001,0.974,0.305,0.793,-0.413,0.04
GOOGL,0.413,0.393,0.27,0.001,0.0,0.032,-0.421,0.268,0.242,0.683
INTC,0.695,0.788,0.877,0.974,0.032,0.0,0.182,0.749,-0.361,0.091
MARA,0.098,0.129,0.239,0.305,-0.421,0.182,0.0,0.361,-0.313,-0.293
NVDA,0.802,0.948,0.941,0.793,0.268,0.749,0.361,0.0,-0.487,0.251
PLUG,0.01,-0.44,-0.42,-0.413,0.242,-0.361,-0.313,-0.487,0.0,0.489
TSLA,0.57,0.328,0.241,0.04,0.683,0.091,-0.293,0.251,0.489,0.0
