,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.204,0.438,-0.238,-0.083,0.262,0.299,-0.172,0.611,0.079
AAPL,-0.204,0.0,0.593,0.977,0.924,0.645,0.685,0.957,-0.61,0.796
AMD,0.438,0.593,0.0,0.587,0.667,0.799,0.671,0.541,0.078,0.578
AMZN,-0.238,0.977,0.587,0.0,0.95,0.647,0.714,0.954,-0.629,0.777
GOOGL,-0.083,0.924,0.667,0.95,0.0,0.677,0.809,0.91,-0.613,0.714
INTC,0.262,0.645,0.799,0.647,0.677,0.0,0.672,0.574,-0.084,0.47
MARA,0.299,0.685,0.671,0.714,0.809,0.672,0.0,0.745,-0.268,0.66
NVDA,-0.172,0.957,0.541,0.954,0.91,0.574,0.745,0.0,-0.607,0.855
PLUG,0.611,-0.61,0.078,-0.629,-0.613,-0.084,-0.268,-0.607,0.0,-0.226
TSLA,0.079,0.796,0.578,0.777,0.714,0.47,0.66,0.855,-0.226,0.0
