,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.264,-0.706,0.246,0.321,0.348,0.085,-0.394,0.365,0.072
AAPL,0.264,0.0,-0.017,0.843,0.804,0.182,-0.25,0.272,0.439,0.459
AMD,-0.706,-0.017,0.0,-0.142,-0.169,-0.399,0.089,0.651,-0.185,0.092
AMZN,0.246,0.843,-0.142,0.0,0.891,0.231,-0.435,0.28,0.262,0.232
GOOGL,0.321,0.804,-0.169,0.891,0.0,0.442,-0.122,0.329,0.547,0.518
INTC,0.348,0.182,-0.399,0.231,0.442,0.0,0.341,0.22,0.762,0.577
MARA,0.085,-0.25,0.089,-0.435,-0.122,0.341,0.0,0.1,0.559,0.594
NVDA,-0.394,0.272,0.651,0.28,0.329,0.22,0.1,0.0,0.27,0.343
PLUG,0.365,0.439,-0.185,0.262,0.547,0.762,0.559,0.27,0.0,0.86
TSLA,0.072,0.459,0.092,0.232,0.518,0.577,0.594,0.343,0.86,0.0
