,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.76,0.823,0.641,0.879,0.757,-0.237,0.014,0.399,0.065
AAPL,0.76,0.0,0.713,0.65,0.857,0.67,-0.025,-0.014,0.389,0.007
AMD,0.823,0.713,0.0,0.476,0.713,0.548,-0.416,0.319,0.179,-0.177
AMZN,0.641,0.65,0.476,0.0,0.697,0.9,0.201,-0.467,0.886,0.518
GOOGL,0.879,0.857,0.713,0.697,0.0,0.787,-0.163,-0.179,0.437,0.045
INTC,0.757,0.67,0.548,0.9,0.787,0.0,0.002,-0.491,0.751,0.305
MARA,-0.237,-0.025,-0.416,0.201,-0.163,0.002,0.0,-0.191,0.488,0.699
NVDA,0.014,-0.014,0.319,-0.467,-0.179,-0.491,-0.191,0.0,-0.529,-0.279
PLUG,0.399,0.389,0.179,0.886,0.437,0.751,0.488,-0.529,0.0,0.754
TSLA,0.065,0.007,-0.177,0.518,0.045,0.305,0.699,-0.279,0.754,0.0
