,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.919,0.915,0.852,0.906,0.939,0.905,0.443,0.754,0.879
AAPL,0.919,0.0,0.93,0.917,0.951,0.974,0.905,0.651,0.847,0.901
AMD,0.915,0.93,0.0,0.958,0.955,0.964,0.934,0.466,0.87,0.903
AMZN,0.852,0.917,0.958,0.0,0.913,0.943,0.862,0.601,0.923,0.873
GOOGL,0.906,0.951,0.955,0.913,0.0,0.958,0.946,0.479,0.867,0.899
INTC,0.939,0.974,0.964,0.943,0.958,0.0,0.932,0.593,0.866,0.936
MARA,0.905,0.905,0.934,0.862,0.946,0.932,0.0,0.348,0.828,0.942
NVDA,0.443,0.651,0.466,0.601,0.479,0.593,0.348,0.0,0.562,0.502
PLUG,0.754,0.847,0.87,0.923,0.867,0.866,0.828,0.562,0.0,0.845
TSLA,0.879,0.901,0.903,0.873,0.899,0.936,0.942,0.502,0.845,0.0
