,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.181,0.412,-0.256,0.228,0.56,0.169,-0.17,-0.28,0.035
AAPL,-0.181,0.0,0.071,0.976,0.121,-0.633,0.246,0.925,0.821,0.846
AMD,0.412,0.071,0.0,0.051,0.724,0.475,0.331,0.239,-0.382,0.361
AMZN,-0.256,0.976,0.051,0.0,0.127,-0.638,0.231,0.938,0.822,0.811
GOOGL,0.228,0.121,0.724,0.127,0.0,0.486,0.298,0.267,-0.192,0.176
INTC,0.56,-0.633,0.475,-0.638,0.486,0.0,0.205,-0.495,-0.656,-0.45
MARA,0.169,0.246,0.331,0.231,0.298,0.205,0.0,0.342,0.201,0.146
NVDA,-0.17,0.925,0.239,0.938,0.267,-0.495,0.342,0.0,0.678,0.808
PLUG,-0.28,0.821,-0.382,0.822,-0.192,-0.656,0.201,0.678,0.0,0.513
TSLA,0.035,0.846,0.361,0.811,0.176,-0.45,0.146,0.808,0.513,0.0
