,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.608,-0.182,-0.51,-0.023,-0.007,0.508,-0.491,-0.11,-0.242
AAPL,-0.608,0.0,0.35,0.475,0.336,-0.072,-0.059,0.667,0.064,0.673
AMD,-0.182,0.35,0.0,0.69,-0.234,0.742,0.317,0.811,0.831,0.505
AMZN,-0.51,0.475,0.69,0.0,-0.081,0.481,-0.099,0.763,0.719,0.371
GOOGL,-0.023,0.336,-0.234,-0.081,0.0,-0.747,0.153,0.112,-0.544,0.435
INTC,-0.007,-0.072,0.742,0.481,-0.747,0.0,0.208,0.374,0.909,-0.053
MARA,0.508,-0.059,0.317,-0.099,0.153,0.208,0.0,0.061,0.177,0.327
NVDA,-0.491,0.667,0.811,0.763,0.112,0.374,0.061,0.0,0.534,0.625
PLUG,-0.11,0.064,0.831,0.719,-0.544,0.909,0.177,0.534,0.0,0.151
TSLA,-0.242,0.673,0.505,0.371,0.435,-0.053,0.327,0.625,0.151,0.0
