,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.216,0.501,0.545,0.209,0.925,0.814,0.275,0.595,0.055
AAPL,0.216,0.0,0.875,0.852,0.918,0.444,0.624,0.938,0.704,0.91
AMD,0.501,0.875,0.0,0.949,0.884,0.702,0.787,0.864,0.773,0.734
AMZN,0.545,0.852,0.949,0.0,0.888,0.76,0.841,0.89,0.888,0.742
GOOGL,0.209,0.918,0.884,0.888,0.0,0.482,0.588,0.863,0.679,0.802
INTC,0.925,0.444,0.702,0.76,0.482,0.0,0.897,0.515,0.768,0.297
MARA,0.814,0.624,0.787,0.841,0.588,0.897,0.0,0.698,0.848,0.529
NVDA,0.275,0.938,0.864,0.89,0.863,0.515,0.698,0.0,0.819,0.933
PLUG,0.595,0.704,0.773,0.888,0.679,0.768,0.848,0.819,0.0,0.662
TSLA,0.055,0.91,0.734,0.742,0.802,0.297,0.529,0.933,0.662,0.0
