,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.466,-0.404,0.72,0.836,0.644,0.482,0.535,-0.483,0.818
AAPL,-0.466,0.0,0.894,-0.669,-0.573,-0.419,-0.008,-0.099,0.15,-0.53
AMD,-0.404,0.894,0.0,-0.626,-0.564,-0.337,0.021,-0.079,0.102,-0.405
AMZN,0.72,-0.669,-0.626,0.0,0.882,0.907,0.492,0.689,-0.347,0.828
GOOGL,0.836,-0.573,-0.564,0.882,0.0,0.754,0.514,0.561,-0.508,0.838
INTC,0.644,-0.419,-0.337,0.907,0.754,0.0,0.536,0.817,-0.353,0.803
MARA,0.482,-0.008,0.021,0.492,0.514,0.536,0.0,0.675,-0.51,0.7
NVDA,0.535,-0.099,-0.079,0.689,0.561,0.817,0.675,0.0,-0.245,0.708
PLUG,-0.483,0.15,0.102,-0.347,-0.508,-0.353,-0.51,-0.245,0.0,-0.481
TSLA,0.818,-0.53,-0.405,0.828,0.838,0.803,0.7,0.708,-0.481,0.0
