,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.228,0.599,0.013,-0.579,-0.026,-0.723,0.3,0.66,0.669
AAPL,-0.228,0.0,-0.525,0.891,0.401,0.8,0.585,0.56,-0.428,-0.106
AMD,0.599,-0.525,0.0,-0.371,-0.463,-0.535,-0.648,0.147,0.887,0.719
AMZN,0.013,0.891,-0.371,0.0,0.256,0.712,0.444,0.528,-0.252,0.082
GOOGL,-0.579,0.401,-0.463,0.256,0.0,0.295,0.592,0.054,-0.623,-0.575
INTC,-0.026,0.8,-0.535,0.712,0.295,0.0,0.38,0.557,-0.521,-0.251
MARA,-0.723,0.585,-0.648,0.444,0.592,0.38,0.0,0.13,-0.662,-0.437
NVDA,0.3,0.56,0.147,0.528,0.054,0.557,0.13,0.0,0.053,0.291
PLUG,0.66,-0.428,0.887,-0.252,-0.623,-0.521,-0.662,0.053,0.0,0.877
TSLA,0.669,-0.106,0.719,0.082,-0.575,-0.251,-0.437,0.291,0.877,0.0
