,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.124,0.833,-0.601,-0.563,0.918,0.929,0.625,0.874,0.569
AAPL,-0.124,0.0,0.11,-0.232,-0.211,0.032,0.021,0.177,0.039,0.144
AMD,0.833,0.11,0.0,-0.724,-0.665,0.92,0.854,0.576,0.822,0.469
AMZN,-0.601,-0.232,-0.724,0.0,0.884,-0.773,-0.601,-0.445,-0.616,-0.163
GOOGL,-0.563,-0.211,-0.665,0.884,0.0,-0.701,-0.645,-0.457,-0.659,-0.204
INTC,0.918,0.032,0.92,-0.773,-0.701,0.0,0.899,0.549,0.842,0.425
MARA,0.929,0.021,0.854,-0.601,-0.645,0.899,0.0,0.65,0.939,0.585
NVDA,0.625,0.177,0.576,-0.445,-0.457,0.549,0.65,0.0,0.583,0.389
PLUG,0.874,0.039,0.822,-0.616,-0.659,0.842,0.939,0.583,0.0,0.58
TSLA,0.569,0.144,0.469,-0.163,-0.204,0.425,0.585,0.389,0.58,0.0
