,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.746,0.254,0.14,0.302,-0.034,-0.39,0.878,-0.181,-0.148
AAPL,0.746,0.0,0.096,0.417,0.352,-0.134,-0.224,0.849,-0.351,-0.276
AMD,0.254,0.096,0.0,-0.335,0.456,0.482,0.292,0.178,0.295,0.596
AMZN,0.14,0.417,-0.335,0.0,0.072,-0.55,-0.385,0.181,-0.449,-0.631
GOOGL,0.302,0.352,0.456,0.072,0.0,0.175,-0.022,0.256,0.049,0.122
INTC,-0.034,-0.134,0.482,-0.55,0.175,0.0,0.696,-0.12,0.574,0.81
MARA,-0.39,-0.224,0.292,-0.385,-0.022,0.696,0.0,-0.308,0.342,0.769
NVDA,0.878,0.849,0.178,0.181,0.256,-0.12,-0.308,0.0,-0.314,-0.234
PLUG,-0.181,-0.351,0.295,-0.449,0.049,0.574,0.342,-0.314,0.0,0.623
TSLA,-0.148,-0.276,0.596,-0.631,0.122,0.81,0.769,-0.234,0.623,0.0
