,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.628,0.331,-0.655,-0.588,-0.67,0.762,0.821,0.194,-0.731
AAPL,0.628,0.0,0.468,-0.311,0.062,-0.297,0.763,0.765,0.509,-0.256
AMD,0.331,0.468,0.0,0.154,0.142,0.183,0.538,0.613,0.284,-0.099
AMZN,-0.655,-0.311,0.154,0.0,0.758,0.857,-0.433,-0.383,0.023,0.85
GOOGL,-0.588,0.062,0.142,0.758,0.0,0.756,-0.123,-0.233,0.256,0.845
INTC,-0.67,-0.297,0.183,0.857,0.756,0.0,-0.357,-0.453,-0.128,0.784
MARA,0.762,0.763,0.538,-0.433,-0.123,-0.357,0.0,0.852,0.514,-0.399
NVDA,0.821,0.765,0.613,-0.383,-0.233,-0.453,0.852,0.0,0.448,-0.484
PLUG,0.194,0.509,0.284,0.023,0.256,-0.128,0.514,0.448,0.0,0.14
TSLA,-0.731,-0.256,-0.099,0.85,0.845,0.784,-0.399,-0.484,0.14,0.0
