,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.666,0.195,0.531,0.353,0.244,0.281,0.369,0.7,-0.448
AAPL,0.666,0.0,0.563,0.469,0.695,0.406,0.668,0.798,0.755,-0.25
AMD,0.195,0.563,0.0,-0.187,0.806,0.735,0.73,0.728,0.428,0.057
AMZN,0.531,0.469,-0.187,0.0,-0.051,-0.284,0.212,0.18,0.163,-0.283
GOOGL,0.353,0.695,0.806,-0.051,0.0,0.715,0.829,0.737,0.593,-0.255
INTC,0.244,0.406,0.735,-0.284,0.715,0.0,0.532,0.371,0.446,0.15
MARA,0.281,0.668,0.73,0.212,0.829,0.532,0.0,0.709,0.366,-0.169
NVDA,0.369,0.798,0.728,0.18,0.737,0.371,0.709,0.0,0.612,-0.155
PLUG,0.7,0.755,0.428,0.163,0.593,0.446,0.366,0.612,0.0,-0.188
TSLA,-0.448,-0.25,0.057,-0.283,-0.255,0.15,-0.169,-0.155,-0.188,0.0
