,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.414,0.433,0.398,0.534,-0.308,0.146,0.399,0.457,-0.473
AAPL,0.414,0.0,0.599,0.082,0.8,0.317,-0.472,0.294,-0.276,-0.269
AMD,0.433,0.599,0.0,0.587,0.638,-0.34,-0.718,0.808,0.037,-0.834
AMZN,0.398,0.082,0.587,0.0,0.149,-0.683,-0.292,0.893,0.522,-0.754
GOOGL,0.534,0.8,0.638,0.149,0.0,0.034,-0.393,0.322,-0.26,-0.415
INTC,-0.308,0.317,-0.34,-0.683,0.034,0.0,0.126,-0.649,-0.53,0.696
MARA,0.146,-0.472,-0.718,-0.292,-0.393,0.126,0.0,-0.56,0.356,0.606
NVDA,0.399,0.294,0.808,0.893,0.322,-0.649,-0.56,0.0,0.405,-0.901
PLUG,0.457,-0.276,0.037,0.522,-0.26,-0.53,0.356,0.405,0.0,-0.322
TSLA,-0.473,-0.269,-0.834,-0.754,-0.415,0.696,0.606,-0.901,-0.322,0.0
