,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.672,0.435,-0.684,-0.728,-0.266,-0.025,-0.264,0.872,-0.682
AAPL,-0.672,0.0,-0.67,0.535,0.568,0.33,0.11,0.625,-0.702,0.642
AMD,0.435,-0.67,0.0,-0.195,-0.233,-0.154,0.156,-0.498,0.399,-0.273
AMZN,-0.684,0.535,-0.195,0.0,0.886,0.422,0.257,-0.054,-0.745,0.822
GOOGL,-0.728,0.568,-0.233,0.886,0.0,0.339,0.115,-0.03,-0.807,0.754
INTC,-0.266,0.33,-0.154,0.422,0.339,0.0,-0.021,0.095,-0.414,0.289
MARA,-0.025,0.11,0.156,0.257,0.115,-0.021,0.0,-0.058,-0.021,0.495
NVDA,-0.264,0.625,-0.498,-0.054,-0.03,0.095,-0.058,0.0,-0.297,0.065
PLUG,0.872,-0.702,0.399,-0.745,-0.807,-0.414,-0.021,-0.297,0.0,-0.745
TSLA,-0.682,0.642,-0.273,0.822,0.754,0.289,0.495,0.065,-0.745,0.0
