,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.81,0.645,0.282,-0.523,-0.235,0.888,-0.641,0.39,0.136
AAPL,0.81,0.0,0.692,0.457,-0.153,0.035,0.734,-0.311,0.002,0.146
AMD,0.645,0.692,0.0,0.49,-0.051,0.347,0.496,-0.131,-0.114,0.034
AMZN,0.282,0.457,0.49,0.0,0.044,0.289,0.415,-0.218,-0.257,0.197
GOOGL,-0.523,-0.153,-0.051,0.044,0.0,0.242,-0.614,0.675,-0.725,0.067
INTC,-0.235,0.035,0.347,0.289,0.242,0.0,-0.115,0.212,-0.483,-0.099
MARA,0.888,0.734,0.496,0.415,-0.614,-0.115,0.0,-0.801,0.387,0.285
NVDA,-0.641,-0.311,-0.131,-0.218,0.675,0.212,-0.801,0.0,-0.437,-0.188
PLUG,0.39,0.002,-0.114,-0.257,-0.725,-0.483,0.387,-0.437,0.0,0.114
TSLA,0.136,0.146,0.034,0.197,0.067,-0.099,0.285,-0.188,0.114,0.0
