,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.699,0.186,0.835,0.647,-0.848,0.814,-0.698,0.78,0.729
AAPL,-0.699,0.0,0.194,-0.629,-0.423,0.817,-0.457,0.675,-0.434,-0.333
AMD,0.186,0.194,0.0,0.302,0.629,-0.004,0.574,-0.281,0.46,0.632
AMZN,0.835,-0.629,0.302,0.0,0.781,-0.803,0.811,-0.716,0.718,0.716
GOOGL,0.647,-0.423,0.629,0.781,0.0,-0.688,0.805,-0.831,0.735,0.859
INTC,-0.848,0.817,-0.004,-0.803,-0.688,0.0,-0.673,0.841,-0.583,-0.598
MARA,0.814,-0.457,0.574,0.811,0.805,-0.673,0.0,-0.678,0.845,0.901
NVDA,-0.698,0.675,-0.281,-0.716,-0.831,0.841,-0.678,0.0,-0.641,-0.727
PLUG,0.78,-0.434,0.46,0.718,0.735,-0.583,0.845,-0.641,0.0,0.907
TSLA,0.729,-0.333,0.632,0.716,0.859,-0.598,0.901,-0.727,0.907,0.0
