,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.171,-0.166,-0.27,-0.202,0.327,0.079,-0.239,-0.075,-0.134
AAPL,-0.171,0.0,0.375,0.652,0.905,0.269,-0.144,0.784,0.451,0.821
AMD,-0.166,0.375,0.0,0.852,0.302,0.371,-0.296,0.729,0.925,0.72
AMZN,-0.27,0.652,0.852,0.0,0.651,0.261,-0.318,0.823,0.847,0.89
GOOGL,-0.202,0.905,0.302,0.651,0.0,0.286,-0.008,0.786,0.434,0.794
INTC,0.327,0.269,0.371,0.261,0.286,0.0,0.226,0.494,0.46,0.362
MARA,0.079,-0.144,-0.296,-0.318,-0.008,0.226,0.0,-0.027,-0.232,-0.25
NVDA,-0.239,0.784,0.729,0.823,0.786,0.494,-0.027,0.0,0.811,0.895
PLUG,-0.075,0.451,0.925,0.847,0.434,0.46,-0.232,0.811,0.0,0.801
TSLA,-0.134,0.821,0.72,0.89,0.794,0.362,-0.25,0.895,0.801,0.0
