,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.736,-0.65,-0.16,-0.36,-0.718,-0.29,-0.184,-0.669,-0.663
AAPL,-0.736,0.0,0.818,0.433,0.633,0.895,0.476,0.307,0.773,0.944
AMD,-0.65,0.818,0.0,0.504,0.723,0.717,-0.009,0.598,0.554,0.74
AMZN,-0.16,0.433,0.504,0.0,0.856,0.16,-0.168,0.259,-0.131,0.548
GOOGL,-0.36,0.633,0.723,0.856,0.0,0.427,-0.156,0.374,0.125,0.693
INTC,-0.718,0.895,0.717,0.16,0.427,0.0,0.468,0.214,0.827,0.849
MARA,-0.29,0.476,-0.009,-0.168,-0.156,0.468,0.0,-0.351,0.641,0.408
NVDA,-0.184,0.307,0.598,0.259,0.374,0.214,-0.351,0.0,0.107,0.238
PLUG,-0.669,0.773,0.554,-0.131,0.125,0.827,0.641,0.107,0.0,0.605
TSLA,-0.663,0.944,0.74,0.548,0.693,0.849,0.408,0.238,0.605,0.0
