,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.916,0.499,0.796,-0.02,0.926,0.359,0.76,0.912,0.955
AAPL,0.916,0.0,0.515,0.911,0.147,0.882,0.398,0.838,0.759,0.925
AMD,0.499,0.515,0.0,0.598,0.354,0.301,-0.194,0.653,0.406,0.448
AMZN,0.796,0.911,0.598,0.0,0.35,0.74,0.29,0.765,0.664,0.839
GOOGL,-0.02,0.147,0.354,0.35,0.0,-0.022,-0.255,0.227,-0.059,-0.03
INTC,0.926,0.882,0.301,0.74,-0.022,0.0,0.405,0.676,0.861,0.89
MARA,0.359,0.398,-0.194,0.29,-0.255,0.405,0.0,0.382,0.239,0.477
NVDA,0.76,0.838,0.653,0.765,0.227,0.676,0.382,0.0,0.557,0.738
PLUG,0.912,0.759,0.406,0.664,-0.059,0.861,0.239,0.557,0.0,0.858
TSLA,0.955,0.925,0.448,0.839,-0.03,0.89,0.477,0.738,0.858,0.0
