,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.277,-0.203,0.108,0.491,0.58,-0.102,0.217,0.292,0.151
AAPL,0.277,0.0,0.674,0.864,0.917,0.822,0.703,0.897,0.483,0.912
AMD,-0.203,0.674,0.0,0.827,0.509,0.463,0.555,0.728,0.29,0.728
AMZN,0.108,0.864,0.827,0.0,0.766,0.773,0.673,0.931,0.305,0.813
GOOGL,0.491,0.917,0.509,0.766,0.0,0.911,0.498,0.798,0.56,0.833
INTC,0.58,0.822,0.463,0.773,0.911,0.0,0.379,0.797,0.431,0.698
MARA,-0.102,0.703,0.555,0.673,0.498,0.379,0.0,0.672,0.303,0.68
NVDA,0.217,0.897,0.728,0.931,0.798,0.797,0.672,0.0,0.214,0.809
PLUG,0.292,0.483,0.29,0.305,0.56,0.431,0.303,0.214,0.0,0.569
TSLA,0.151,0.912,0.728,0.813,0.833,0.698,0.68,0.809,0.569,0.0
