,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.066,-0.496,0.596,0.529,0.574,0.709,0.56,-0.801,0.818
AAPL,0.066,0.0,0.61,-0.457,-0.241,-0.214,0.058,0.064,-0.056,-0.035
AMD,-0.496,0.61,0.0,-0.533,-0.299,-0.317,-0.247,-0.125,0.386,-0.498
AMZN,0.596,-0.457,-0.533,0.0,0.769,0.866,0.572,0.729,-0.466,0.69
GOOGL,0.529,-0.241,-0.299,0.769,0.0,0.638,0.508,0.58,-0.542,0.568
INTC,0.574,-0.214,-0.317,0.866,0.638,0.0,0.526,0.791,-0.453,0.722
MARA,0.709,0.058,-0.247,0.572,0.508,0.526,0.0,0.743,-0.643,0.817
NVDA,0.56,0.064,-0.125,0.729,0.58,0.791,0.743,0.0,-0.447,0.726
PLUG,-0.801,-0.056,0.386,-0.466,-0.542,-0.453,-0.643,-0.447,0.0,-0.705
TSLA,0.818,-0.035,-0.498,0.69,0.568,0.722,0.817,0.726,-0.705,0.0
