,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.267,0.193,0.414,0.117,0.031,0.54,0.191,0.621,0.788
AAPL,0.267,0.0,0.917,0.809,0.842,0.902,0.483,0.931,0.341,0.009
AMD,0.193,0.917,0.0,0.84,0.917,0.977,0.486,0.976,0.447,-0.159
AMZN,0.414,0.809,0.84,0.0,0.915,0.812,0.795,0.749,0.605,-0.06
GOOGL,0.117,0.842,0.917,0.915,0.0,0.938,0.595,0.843,0.382,-0.327
INTC,0.031,0.902,0.977,0.812,0.938,0.0,0.411,0.947,0.32,-0.312
MARA,0.54,0.483,0.486,0.795,0.595,0.411,0.0,0.392,0.632,0.218
NVDA,0.191,0.931,0.976,0.749,0.843,0.947,0.392,0.0,0.372,-0.08
PLUG,0.621,0.341,0.447,0.605,0.382,0.32,0.632,0.372,0.0,0.333
TSLA,0.788,0.009,-0.159,-0.06,-0.327,-0.312,0.218,-0.08,0.333,0.0
