,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.708,-0.303,-0.268,0.351,0.042,-0.477,0.085,0.599,-0.35
AAPL,-0.708,0.0,0.545,0.498,0.008,0.193,0.363,0.123,-0.579,0.582
AMD,-0.303,0.545,0.0,0.756,0.598,0.623,0.462,0.767,0.063,0.36
AMZN,-0.268,0.498,0.756,0.0,0.688,0.598,0.697,0.516,-0.005,0.668
GOOGL,0.351,0.008,0.598,0.688,0.0,0.548,0.283,0.668,0.502,0.257
INTC,0.042,0.193,0.623,0.598,0.548,0.0,0.199,0.524,-0.131,0.242
MARA,-0.477,0.363,0.462,0.697,0.283,0.199,0.0,0.064,-0.1,0.691
NVDA,0.085,0.123,0.767,0.516,0.668,0.524,0.064,0.0,0.458,-0.118
PLUG,0.599,-0.579,0.063,-0.005,0.502,-0.131,-0.1,0.458,0.0,-0.379
TSLA,-0.35,0.582,0.36,0.668,0.257,0.242,0.691,-0.118,-0.379,0.0
